image_path,product_id,category,mask_path,wm_image_path,wm_local_mask
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\主图\W4BB0023.jpeg,13,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\主图\W4BB0023.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-1.jpeg,13,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-2.jpeg,13,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-3.jpeg,13,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-4.jpeg,13,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-5.jpeg,13,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-6.jpeg,13,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0023\附图\W4BB0023-6.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\主图\W4BB0028.jpeg,14,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-1.jpeg,14,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-2.jpeg,14,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-3.jpeg,14,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-4.jpeg,14,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-5.jpeg,14,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-6.jpeg,14,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-6.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-7.jpeg,14,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH W4BB0028\附图\W4BB0028-7.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\主图\WJBB0033.jpeg,15,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-1.jpeg,15,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-2.jpeg,15,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-3.jpeg,15,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-4.jpeg,15,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-5.jpeg,15,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-6.jpeg,15,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-6.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-7.jpeg,15,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-7.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-8.jpeg,15,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0033\附图\WJBB0033-8.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\主图\WJBB0076.jpeg,16,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-1.jpeg,16,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-2.jpeg,16,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-3.jpeg,16,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-4.jpeg,16,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-5.jpeg,16,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-6.jpeg,16,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER BALLON BLEU DE CARTIER WATCH WJBB0076\附图\WJBB0076-6.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER SANTOS DE CARTIER WATCH WSSA0064\主图\WSSA0064.jpeg,17,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-1.jpeg,17,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-1.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-2.jpeg,17,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-2.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-3.jpeg,17,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-3.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-4.jpeg,17,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-4.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.19\原图\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-5.jpeg,17,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.19\已整理\CARTIER SANTOS DE CARTIER WATCH WSSA0064\附图\WSSA0064-5.jpeg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\主图\W69010Z4.jpeg.jpg,18,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-1.jpeg,18,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-1.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-2.jpeg,18,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-2.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-3.jpeg,18,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-3.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-4.jpeg,18,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-4.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-5.jpeg,18,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\1CARTIER BALLON BLEU DE CARTIER WATCH W69010Z4\附图\W69010Z4-5.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\主图\W6920083.jpg,19,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\附图\W6920083-1.jpg,19,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\附图\W6920083-1.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\附图\W6920083-2.jpg,19,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\附图\W6920083-2.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\附图\W6920083-3.jpg,19,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\附图\W6920083-3.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\附图\W6920083-4.jpg,19,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\5CARTIER BALLON BLEU ROSE GOLD WATCH W6920083\附图\W6920083-4.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\主图\WJPN0048.jpg,20,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-1.jpg,20,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-1.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-2.jpg,20,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-2.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-3.jpg,20,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-3.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-4.jpg,20,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-4.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-5.jpg,20,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-5.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-6.jpg,20,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\10CARTIER PANTHèRE DE CARTIER WATCH WJPN0048\附图\WJPN0048-6.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\12CARTIER SANTOS DE CARTIER 100 CARBON AUTOMATIC LARGE MODEL WATCH WSSA0006\主图\WSSA0006.jpg,21,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\12CARTIER SANTOS DE CARTIER 100 CARBON AUTOMATIC LARGE MODEL WATCH WSSA0006\附图\WSSA0006-1.jpg,21,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\12CARTIER SANTOS DE CARTIER 100 CARBON AUTOMATIC LARGE MODEL WATCH WSSA0006\附图\WSSA0006-2.jpg,21,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\12CARTIER SANTOS DE CARTIER 100 CARBON AUTOMATIC LARGE MODEL WATCH WSSA0006\附图\WSSA0006-2.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\12CARTIER SANTOS DE CARTIER 100 CARBON AUTOMATIC LARGE MODEL WATCH WSSA0006\附图\WSSA0006-3.jpg,21,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\12CARTIER SANTOS DE CARTIER 100 CARBON AUTOMATIC LARGE MODEL WATCH WSSA0006\附图\WSSA0006-3.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\12CARTIER SANTOS DE CARTIER 100 CARBON AUTOMATIC LARGE MODEL WATCH WSSA0006\附图\WSSA0006-4.jpg,21,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\12CARTIER SANTOS DE CARTIER 100 CARBON AUTOMATIC LARGE MODEL WATCH WSSA0006\附图\WSSA0006-4.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\主图\WSSA0018.jpeg,22,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-1.jpeg,22,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-1.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-2.jpeg,22,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-2.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-3.jpeg,22,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-3.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-4.jpeg,22,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-4.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-5.jpeg,22,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\13CARTIER SANTOS DE CARTIER WATCH WSSA0018\附图\WSSA0018-5.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\主图\WSSA0071.jpeg,23,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-1.jpeg,23,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-1.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-2.jpeg,23,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-2.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-3.jpeg,23,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-3.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-4.jpeg,23,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-4.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-5.jpeg,23,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-5.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-6.jpeg,23,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-6.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-7.jpeg,23,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\14CARTIER SANTOS DE CARTIER WATCH WSSA0071\附图\WSSA0071-7.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\16CARTIER SANTOS THREE-SIDED WATCH WM505914\主图\WM505914.jpg,24,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\16CARTIER SANTOS THREE-SIDED WATCH WM505914\附图\WM505914-1.jpg,24,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\16CARTIER SANTOS THREE-SIDED WATCH WM505914\附图\WM505914-1.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\16CARTIER SANTOS THREE-SIDED WATCH WM505914\附图\WM505914-2.jpg,24,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\16CARTIER SANTOS THREE-SIDED WATCH WM505914\附图\WM505914-2.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\16CARTIER SANTOS THREE-SIDED WATCH WM505914\附图\WM505914-3.jpg,24,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\16CARTIER SANTOS THREE-SIDED WATCH WM505914\附图\WM505914-3.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\16CARTIER SANTOS THREE-SIDED WATCH WM505914\附图\WM505914-4.jpg,24,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\16CARTIER SANTOS THREE-SIDED WATCH WM505914\附图\WM505914-4.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\主图\WGTA0011.jpeg,25,watch,,,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-1.jpeg,25,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-1.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-2.jpeg,25,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-2.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-3.jpeg,25,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-3.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-4.jpeg,25,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-4.jpg,cvs\new_watermark.png
dummy_images\WATCH\1.CARTIER\微商相册\11.20\原图\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-5.jpeg,25,watch,,dummy_images\WATCH\1.CARTIER\微商相册\11.20\已整理\18CARTIER TANK LOUIS CARTIER WATCH WGTA0011\附图\WGTA0011-5.jpg,cvs\new_watermark.png
