image_path,product_id,wm_image_path,category,wm_local_mask
"dummy_images\CARTIER\翻新\备份\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\附图\4815 2.jpg",613,"dummy_images\CARTIER\翻新\已整理\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\附图\4815 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\附图\4815 3.jpg",613,"dummy_images\CARTIER\翻新\已整理\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\附图\4815 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\附图\4815 4.jpg",613,"dummy_images\CARTIER\翻新\已整理\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\附图\4815 4.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\附图\4815 5.jpg",613,"dummy_images\CARTIER\翻新\已整理\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\附图\4815 5.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\详情图\48152.jpg",613,"dummy_images\CARTIER\翻新\已整理\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\详情图\48152.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\详情图\48153.jpg",613,"dummy_images\CARTIER\翻新\已整理\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\详情图\48153.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\详情图\48154.jpg",613,"dummy_images\CARTIER\翻新\已整理\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\详情图\48154.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\详情图\48155.jpg",613,"dummy_images\CARTIER\翻新\已整理\20250625\4815 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED N4765900\详情图\48155.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\主图\画板 5.jpg",614,,,
"dummy_images\CARTIER\翻新\备份\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 1.jpg",614,"dummy_images\CARTIER\翻新\已整理\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 1.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 2.jpg",614,"dummy_images\CARTIER\翻新\已整理\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 3.jpg",614,"dummy_images\CARTIER\翻新\已整理\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 4.jpg",614,"dummy_images\CARTIER\翻新\已整理\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 4.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 5.jpg",614,"dummy_images\CARTIER\翻新\已整理\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 5.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 6.jpg",614,"dummy_images\CARTIER\翻新\已整理\20250625\4830 CARTIER éTINCELLE DE CARTIER RING, SMALL MODEL?B4216800无\附图\4830 6.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\主图\画板 6.jpg",615,,,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 1.jpg",615,"dummy_images\CARTIER\翻新\已整理\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 1.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 2.jpg",615,"dummy_images\CARTIER\翻新\已整理\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 3.jpg",615,"dummy_images\CARTIER\翻新\已整理\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 4.jpg",615,"dummy_images\CARTIER\翻新\已整理\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 4.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 5.jpg",615,"dummy_images\CARTIER\翻新\已整理\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\附图\4833 5.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\详情图\48331.jpg",615,"dummy_images\CARTIER\翻新\已整理\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\详情图\48331.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\详情图\48332.jpg",615,"dummy_images\CARTIER\翻新\已整理\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\详情图\48332.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\详情图\48333.jpg",615,"dummy_images\CARTIER\翻新\已整理\20250625\4833 CARTIER JUSTE UN CLOU RING, DOUBLE, SEMI-PAVED?B4210900\详情图\48333.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\主图\画板 7.jpg",616,,,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 1.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 1.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 2.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 3.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 4.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 4.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 5.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\附图\4839 5.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48391.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48391.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48392.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48392.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48393.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48393.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48394.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48394.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48395.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48395.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48396.jpg",616,"dummy_images\CARTIER\翻新\已整理\20250625\4839 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, PAVED N4765500\详情图\48396.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4847 CARTIER BRODERIE DE CARTIER WEDDING BAND, DIAMONDS?B4225600无\主图\画板 13.jpg",617,,,
"dummy_images\CARTIER\翻新\备份\20250625\4847 CARTIER BRODERIE DE CARTIER WEDDING BAND, DIAMONDS?B4225600无\附图\4847 1.jpg",617,"dummy_images\CARTIER\翻新\已整理\20250625\4847 CARTIER BRODERIE DE CARTIER WEDDING BAND, DIAMONDS?B4225600无\附图\4847 1.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4847 CARTIER BRODERIE DE CARTIER WEDDING BAND, DIAMONDS?B4225600无\附图\4847 2.jpg",617,"dummy_images\CARTIER\翻新\已整理\20250625\4847 CARTIER BRODERIE DE CARTIER WEDDING BAND, DIAMONDS?B4225600无\附图\4847 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4847 CARTIER BRODERIE DE CARTIER WEDDING BAND, DIAMONDS?B4225600无\附图\4847 3.jpg",617,"dummy_images\CARTIER\翻新\已整理\20250625\4847 CARTIER BRODERIE DE CARTIER WEDDING BAND, DIAMONDS?B4225600无\附图\4847 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\主图\画板 14.jpg",618,,,
"dummy_images\CARTIER\翻新\备份\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 1.jpg",618,"dummy_images\CARTIER\翻新\已整理\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 1.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 2.jpg",618,"dummy_images\CARTIER\翻新\已整理\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 3.jpg",618,"dummy_images\CARTIER\翻新\已整理\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 4.jpg",618,"dummy_images\CARTIER\翻新\已整理\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 4.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 5.jpg",618,"dummy_images\CARTIER\翻新\已整理\20250625\4848 CARTIER ETINCELLE DE CARTIER RING, SEMI-PAVED?N4753200无\附图\4848 5.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\主图\画板 15.jpg",619,,,
"dummy_images\CARTIER\翻新\备份\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 1.jpg",619,"dummy_images\CARTIER\翻新\已整理\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 1.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 2.jpg",619,"dummy_images\CARTIER\翻新\已整理\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 3.jpg",619,"dummy_images\CARTIER\翻新\已整理\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 4.jpg",619,"dummy_images\CARTIER\翻新\已整理\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 4.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 5.jpg",619,"dummy_images\CARTIER\翻新\已整理\20250625\4849 CARTIER PANTHèRE DE CARTIER RING, SMALL MODEL, SEMI-PAVED?N4765700无\附图\4849 5.jpg",,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\主图\画板 22.jpg,620,,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 1.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 1.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 2.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 2.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 3.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 3.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 4.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 4.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 5.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\附图\4866 5.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48661.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48661.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48662.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48662.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48663.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48663.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48664.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48664.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48665.jpg,620,dummy_images\CARTIER\翻新\已整理\20250625\4866 CARTIER ETINCELLE DE CARTIER RING N4243000\详情图\48665.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\主图\画板 25.jpg,621,,,
dummy_images\CARTIER\翻新\备份\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 1.jpg,621,dummy_images\CARTIER\翻新\已整理\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 1.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 2.jpg,621,dummy_images\CARTIER\翻新\已整理\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 2.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 3.jpg,621,dummy_images\CARTIER\翻新\已整理\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 3.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 4.jpg,621,dummy_images\CARTIER\翻新\已整理\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 4.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 5.jpg,621,dummy_images\CARTIER\翻新\已整理\20250625\4878 CARTIER C DE CARTIER WEDDING RING B4232200无\附图\4878 5.jpg,,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\主图\画板 32.jpg",622,,,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 1.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 1.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 2.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 3.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 4.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 4.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 5.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\附图\4923 5.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\详情图\49231.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\详情图\49231.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\详情图\49232.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\详情图\49232.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\详情图\49233.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\详情图\49233.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\详情图\49234.jpg",622,"dummy_images\CARTIER\翻新\已整理\20250625\4923 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215700\详情图\49234.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\主图\画板 34.jpg",623,,,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 1.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 1.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 2.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 2.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 3.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 3.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 4.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 4.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 5.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\附图\4925 5.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49251.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49251.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49252.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49252.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49253.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49253.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49254.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49254.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49255.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49255.jpg",,
"dummy_images\CARTIER\翻新\备份\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49256.jpg",623,"dummy_images\CARTIER\翻新\已整理\20250625\4925 CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215900\详情图\49256.jpg",,
dummy_images\CARTIER\翻新\备份\20250625\4931 CARTIER TRINITY NECKLACE B7223500\主图\画板 62.jpg,624,,,
dummy_images\CARTIER\翻新\备份\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 1.jpg,624,dummy_images\CARTIER\翻新\已整理\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 1.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 2.jpg,624,dummy_images\CARTIER\翻新\已整理\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 2.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 3.jpg,624,dummy_images\CARTIER\翻新\已整理\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 3.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 4.jpg,624,dummy_images\CARTIER\翻新\已整理\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 4.jpg,,
dummy_images\CARTIER\翻新\备份\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 5.jpg,624,dummy_images\CARTIER\翻新\已整理\20250625\4931 CARTIER TRINITY NECKLACE B7223500\附图\4931 5.jpg,,
