image_path,product_id,wm_image_path,mask_path,category,wm_local_mask,
"dummy_images\CARTIER\翻新\备份\20250626\4938 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215600无\附图\4938 4.jpg",625,"dummy_images\CARTIER\翻新\已整理\20250626\4938 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215600无\附图\4938 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4938 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215600无\附图\4938 5.jpg",625,"dummy_images\CARTIER\翻新\已整理\20250626\4938 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215600无\附图\4938 5.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4939 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215500无\主图\画板 5.jpg",626,,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4939 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215500无\附图\4939 3.jpg",626,"dummy_images\CARTIER\翻新\已整理\20250626\4939 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215500无\附图\4939 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4939 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215500无\附图\4939 4.jpg",626,"dummy_images\CARTIER\翻新\已整理\20250626\4939 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215500无\附图\4939 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4939 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215500无\附图\4939 5.jpg",626,"dummy_images\CARTIER\翻新\已整理\20250626\4939 CARTIER D'AMOUR NECKLACE, LARGE MODEL B7215500无\附图\4939 5.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4940 CARTIER LOVE NECKLACE, 2 DIAMONDS B7224509\主图\画板 6.jpg",627,,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4940 CARTIER LOVE NECKLACE, 2 DIAMONDS B7224509\附图\4940 3.jpg",627,"dummy_images\CARTIER\翻新\已整理\20250626\4940 CARTIER LOVE NECKLACE, 2 DIAMONDS B7224509\附图\4940 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4940 CARTIER LOVE NECKLACE, 2 DIAMONDS B7224509\附图\4940 4.jpg",627,"dummy_images\CARTIER\翻新\已整理\20250626\4940 CARTIER LOVE NECKLACE, 2 DIAMONDS B7224509\附图\4940 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4940 CARTIER LOVE NECKLACE, 2 DIAMONDS B7224509\附图\4940 6.jpg",627,"dummy_images\CARTIER\翻新\已整理\20250626\4940 CARTIER LOVE NECKLACE, 2 DIAMONDS B7224509\附图\4940 6.jpg",,,,
dummy_images\CARTIER\翻新\备份\20250626\4950 CARTIER TRINITY NECKLACE B7224900\主图\画板 11.jpg,628,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4950 CARTIER TRINITY NECKLACE B7224900\附图\4950 3.jpg,628,dummy_images\CARTIER\翻新\已整理\20250626\4950 CARTIER TRINITY NECKLACE B7224900无\附图\4950 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4950 CARTIER TRINITY NECKLACE B7224900\附图\4950 4.jpg,628,dummy_images\CARTIER\翻新\已整理\20250626\4950 CARTIER TRINITY NECKLACE B7224900无\附图\4950 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4950 CARTIER TRINITY NECKLACE B7224900\附图\4950 5.jpg,628,dummy_images\CARTIER\翻新\已整理\20250626\4950 CARTIER TRINITY NECKLACE B7224900无\附图\4950 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7224900\主图\画板 12.jpg,629,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7224900\附图\4951 2.jpg,629,dummy_images\CARTIER\翻新\已整理\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7015500\附图\4951 2.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7224900\附图\4951 3.jpg,629,dummy_images\CARTIER\翻新\已整理\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7015500\附图\4951 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7224900\附图\4951 4.jpg,629,dummy_images\CARTIER\翻新\已整理\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7015500\附图\4951 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7224900\附图\4951 5.jpg,629,dummy_images\CARTIER\翻新\已整理\20250626\4951 CARTIER CARESSE D'ORCHIDéES PAR CARTIER NECKLACE B7015500\附图\4951 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4952 CARTIER LOVE NECKLACE B7014200\主图\画板 13.jpg,630,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4952 CARTIER LOVE NECKLACE B7014200\附图\4952 4.jpg,630,dummy_images\CARTIER\翻新\已整理\20250626\4952 CARTIER LOVE NECKLACE B7014200\附图\4952 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4952 CARTIER LOVE NECKLACE B7014200\附图\4952 5.jpg,630,dummy_images\CARTIER\翻新\已整理\20250626\4952 CARTIER LOVE NECKLACE B7014200\附图\4952 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4952 CARTIER LOVE NECKLACE B7014200\附图\4952 6.jpg,630,dummy_images\CARTIER\翻新\已整理\20250626\4952 CARTIER LOVE NECKLACE B7014200\附图\4952 6.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4953 CARTIER LOVE NECKLACE B7014400\主图\画板 14.jpg,631,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4953 CARTIER LOVE NECKLACE B7014400\附图\4953 3.jpg,631,dummy_images\CARTIER\翻新\已整理\20250626\4953 CARTIER LOVE NECKLACE B7014400\附图\4953 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4953 CARTIER LOVE NECKLACE B7014400\附图\4953 4.jpg,631,dummy_images\CARTIER\翻新\已整理\20250626\4953 CARTIER LOVE NECKLACE B7014400\附图\4953 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4953 CARTIER LOVE NECKLACE B7014400\附图\4953 5.jpg,631,dummy_images\CARTIER\翻新\已整理\20250626\4953 CARTIER LOVE NECKLACE B7014400\附图\4953 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4953 CARTIER LOVE NECKLACE B7014400\附图\4953 6.jpg,631,dummy_images\CARTIER\翻新\已整理\20250626\4953 CARTIER LOVE NECKLACE B7014400\附图\4953 6.jpg,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4955 CARTIER LOVE NECKLACE, 6 DIAMONDS B7219700\主图\画板 16.jpg",632,,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4955 CARTIER LOVE NECKLACE, 6 DIAMONDS B7219700\附图\4955 3.jpg",632,"dummy_images\CARTIER\翻新\已整理\20250626\4955 CARTIER LOVE NECKLACE, 6 DIAMONDS B7219700\附图\4955 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4955 CARTIER LOVE NECKLACE, 6 DIAMONDS B7219700\附图\4955 4.jpg",632,"dummy_images\CARTIER\翻新\已整理\20250626\4955 CARTIER LOVE NECKLACE, 6 DIAMONDS B7219700\附图\4955 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4955 CARTIER LOVE NECKLACE, 6 DIAMONDS B7219700\附图\4955 5.jpg",632,"dummy_images\CARTIER\翻新\已整理\20250626\4955 CARTIER LOVE NECKLACE, 6 DIAMONDS B7219700\附图\4955 5.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4957 CARTIER AMULETTE DE CARTIER NECKLACE, SMALL MODEL B7224559\主图\画板 17.jpg",633,,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4957 CARTIER AMULETTE DE CARTIER NECKLACE, SMALL MODEL B7224559\附图\4957 3.jpg",633,"dummy_images\CARTIER\翻新\已整理\20250626\4957 CARTIER AMULETTE DE CARTIER NECKLACE, SMALL MODEL B7224559\附图\4957 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4957 CARTIER AMULETTE DE CARTIER NECKLACE, SMALL MODEL B7224559\附图\4957 4.jpg",633,"dummy_images\CARTIER\翻新\已整理\20250626\4957 CARTIER AMULETTE DE CARTIER NECKLACE, SMALL MODEL B7224559\附图\4957 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4957 CARTIER AMULETTE DE CARTIER NECKLACE, SMALL MODEL B7224559\附图\4957 5.jpg",633,"dummy_images\CARTIER\翻新\已整理\20250626\4957 CARTIER AMULETTE DE CARTIER NECKLACE, SMALL MODEL B7224559\附图\4957 5.jpg",,,,
dummy_images\CARTIER\翻新\备份\20250626\4959 CARTIER LOVE PENDANT B7014300\主图\画板 18.jpg,634,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4959 CARTIER LOVE PENDANT B7014300\附图\4959 3.jpg,634,dummy_images\CARTIER\翻新\已整理\20250626\4959 CARTIER LOVE PENDANT B7014300\附图\4959 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4959 CARTIER LOVE PENDANT B7014300\附图\4959 4.jpg,634,dummy_images\CARTIER\翻新\已整理\20250626\4959 CARTIER LOVE PENDANT B7014300\附图\4959 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4959 CARTIER LOVE PENDANT B7014300\附图\4959 5.jpg,634,dummy_images\CARTIER\翻新\已整理\20250626\4959 CARTIER LOVE PENDANT B7014300\附图\4959 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4960 CARTIER CLASH DE CARTIER NECKLACE MEDIUM MODEL B7224745\主图\画板 19.jpg,635,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4960 CARTIER CLASH DE CARTIER NECKLACE MEDIUM MODEL B7224745\附图\4960 3.jpg,635,dummy_images\CARTIER\翻新\已整理\20250626\4960 CARTIER CLASH DE CARTIER NECKLACE MEDIUM MODEL B7224745\附图\4960 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4960 CARTIER CLASH DE CARTIER NECKLACE MEDIUM MODEL B7224745\附图\4960 4.jpg,635,dummy_images\CARTIER\翻新\已整理\20250626\4960 CARTIER CLASH DE CARTIER NECKLACE MEDIUM MODEL B7224745\附图\4960 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4960 CARTIER CLASH DE CARTIER NECKLACE MEDIUM MODEL B7224745\附图\4960 5.jpg,635,dummy_images\CARTIER\翻新\已整理\20250626\4960 CARTIER CLASH DE CARTIER NECKLACE MEDIUM MODEL B7224745\附图\4960 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4964 CARTIER JUSTE UN CLOU NECKLACE B7224513\主图\画板 21.jpg,636,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4964 CARTIER JUSTE UN CLOU NECKLACE B7224513\附图\4964 3.jpg,636,dummy_images\CARTIER\翻新\已整理\20250626\4964 CARTIER JUSTE UN CLOU NECKLACE B7224513\附图\4964 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4964 CARTIER JUSTE UN CLOU NECKLACE B7224513\附图\4964 4.jpg,636,dummy_images\CARTIER\翻新\已整理\20250626\4964 CARTIER JUSTE UN CLOU NECKLACE B7224513\附图\4964 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4964 CARTIER JUSTE UN CLOU NECKLACE B7224513\附图\4964 5.jpg,636,dummy_images\CARTIER\翻新\已整理\20250626\4964 CARTIER JUSTE UN CLOU NECKLACE B7224513\附图\4964 5.jpg,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4966 CARTIER LOVE PENDANT, 3 DIAMONDS B7014700\主图\画板 23.jpg",637,,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4966 CARTIER LOVE PENDANT, 3 DIAMONDS B7014700\附图\4966 3.jpg",637,"dummy_images\CARTIER\翻新\已整理\20250626\4966 CARTIER LOVE PENDANT, 3 DIAMONDS B7014700\附图\4966 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4966 CARTIER LOVE PENDANT, 3 DIAMONDS B7014700\附图\4966 4.jpg",637,"dummy_images\CARTIER\翻新\已整理\20250626\4966 CARTIER LOVE PENDANT, 3 DIAMONDS B7014700\附图\4966 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4966 CARTIER LOVE PENDANT, 3 DIAMONDS B7014700\附图\4966 5.jpg",637,"dummy_images\CARTIER\翻新\已整理\20250626\4966 CARTIER LOVE PENDANT, 3 DIAMONDS B7014700\附图\4966 5.jpg",,,,
dummy_images\CARTIER\翻新\备份\20250626\4967 CARTIER JUSTE UN CLOU NECKLACE B7014700\主图\画板 24.jpg,638,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4967 CARTIER JUSTE UN CLOU NECKLACE B7014700\附图\4967 3.jpg,638,dummy_images\CARTIER\翻新\已整理\20250626\4967 CARTIER JUSTE UN CLOU NECKLACE B7224514\附图\4967 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4967 CARTIER JUSTE UN CLOU NECKLACE B7014700\附图\4967 4.jpg,638,dummy_images\CARTIER\翻新\已整理\20250626\4967 CARTIER JUSTE UN CLOU NECKLACE B7224514\附图\4967 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4967 CARTIER JUSTE UN CLOU NECKLACE B7014700\附图\4967 5.jpg,638,dummy_images\CARTIER\翻新\已整理\20250626\4967 CARTIER JUSTE UN CLOU NECKLACE B7224514\附图\4967 5.jpg,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\主图\画板 27.jpg",639,,,,,
"dummy_images\CARTIER\翻新\备份\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\附图\4970 2.jpg",639,"dummy_images\CARTIER\翻新\已整理\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\附图\4970 2.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\附图\4970 3.jpg",639,"dummy_images\CARTIER\翻新\已整理\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\附图\4970 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\附图\4970 4.jpg",639,"dummy_images\CARTIER\翻新\已整理\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\附图\4970 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\附图\4970 5.jpg",639,"dummy_images\CARTIER\翻新\已整理\20250626\4970 CARTIER LOVE NECKLACE, 3 DIAMONDS B7014600\附图\4970 5.jpg",,,,
dummy_images\CARTIER\翻新\备份\20250626\4981 CARTIER TRINITY NECKLACE B7058500\主图\画板 34.jpg,640,,,,,
dummy_images\CARTIER\翻新\备份\20250626\4981 CARTIER TRINITY NECKLACE B7058500\附图\4981 3.jpg,640,dummy_images\CARTIER\翻新\已整理\20250626\4981 CARTIER TRINITY NECKLACE B7058500\附图\4981 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4981 CARTIER TRINITY NECKLACE B7058500\附图\4981 4.jpg,640,dummy_images\CARTIER\翻新\已整理\20250626\4981 CARTIER TRINITY NECKLACE B7058500\附图\4981 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250626\4981 CARTIER TRINITY NECKLACE B7058500\附图\4981 5.jpg,640,dummy_images\CARTIER\翻新\已整理\20250626\4981 CARTIER TRINITY NECKLACE B7058500\附图\4981 5.jpg,,,,
"dummy_images\CARTIER\翻新\备份\20250627\4946 CARTIER LOVE NECKLACE, 2 DIAMONDS B7219400无\主图\画板 1.jpg",641,,,,,
"dummy_images\CARTIER\翻新\备份\20250627\4946 CARTIER LOVE NECKLACE, 2 DIAMONDS B7219400无\附图\4946 3.jpg",641,"dummy_images\CARTIER\翻新\已整理\20250627\4946 CARTIER LOVE NECKLACE, 2 DIAMONDS B7219400无\附图\4946 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250627\4946 CARTIER LOVE NECKLACE, 2 DIAMONDS B7219400无\附图\4946 4.jpg",641,"dummy_images\CARTIER\翻新\已整理\20250627\4946 CARTIER LOVE NECKLACE, 2 DIAMONDS B7219400无\附图\4946 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250627\4946 CARTIER LOVE NECKLACE, 2 DIAMONDS B7219400无\附图\4946 5.jpg",641,"dummy_images\CARTIER\翻新\已整理\20250627\4946 CARTIER LOVE NECKLACE, 2 DIAMONDS B7219400无\附图\4946 5.jpg",,,,
dummy_images\CARTIER\翻新\备份\20250627\5048 CARTIER CARTIER D'AMOUR NECKLACE B7218400\主图\画板 18.jpg,642,,,,,
dummy_images\CARTIER\翻新\备份\20250627\5048 CARTIER CARTIER D'AMOUR NECKLACE B7218400\附图\5048 3.jpg,642,dummy_images\CARTIER\翻新\已整理\20250627\5048 CARTIER CARTIER D'AMOUR NECKLACE B7218400\附图\5048 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5048 CARTIER CARTIER D'AMOUR NECKLACE B7218400\附图\5048 4.jpg,642,dummy_images\CARTIER\翻新\已整理\20250627\5048 CARTIER CARTIER D'AMOUR NECKLACE B7218400\附图\5048 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5048 CARTIER CARTIER D'AMOUR NECKLACE B7218400\附图\5048 5.jpg,642,dummy_images\CARTIER\翻新\已整理\20250627\5048 CARTIER CARTIER D'AMOUR NECKLACE B7218400\附图\5048 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5050 CARTIER C DE CARTIER NECKLACE B7059000\主图\画板 20.jpg,643,,,,,
dummy_images\CARTIER\翻新\备份\20250627\5050 CARTIER C DE CARTIER NECKLACE B7059000\附图\5050 3.jpg,643,dummy_images\CARTIER\翻新\已整理\20250627\5050 CARTIER C DE CARTIER NECKLACE B7059000\附图\5050 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5050 CARTIER C DE CARTIER NECKLACE B7059000\附图\5050 4.jpg,643,dummy_images\CARTIER\翻新\已整理\20250627\5050 CARTIER C DE CARTIER NECKLACE B7059000\附图\5050 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5050 CARTIER C DE CARTIER NECKLACE B7059000\附图\5050 5.jpg,643,dummy_images\CARTIER\翻新\已整理\20250627\5050 CARTIER C DE CARTIER NECKLACE B7059000\附图\5050 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5065 CARTIER PANTHèRE DE CARTIER NECKLACE N7424211无\主图\画板 25.jpg,644,,,,,
dummy_images\CARTIER\翻新\备份\20250627\5065 CARTIER PANTHèRE DE CARTIER NECKLACE N7424211无\附图\5065 1.jpg,644,dummy_images\CARTIER\翻新\已整理\20250627\5065 CARTIER PANTHèRE DE CARTIER NECKLACE N7424211无\附图\5065 1.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5065 CARTIER PANTHèRE DE CARTIER NECKLACE N7424211无\附图\5065 2.jpg,644,dummy_images\CARTIER\翻新\已整理\20250627\5065 CARTIER PANTHèRE DE CARTIER NECKLACE N7424211无\附图\5065 2.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5065 CARTIER PANTHèRE DE CARTIER NECKLACE N7424211无\附图\5065 3.jpg,644,dummy_images\CARTIER\翻新\已整理\20250627\5065 CARTIER PANTHèRE DE CARTIER NECKLACE N7424211无\附图\5065 3.jpg,,,,
"dummy_images\CARTIER\翻新\备份\20250627\5115 CARTIER CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215800无\主图\画板 28.jpg",645,,,,,
"dummy_images\CARTIER\翻新\备份\20250627\5115 CARTIER CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215800无\附图\5115 3.jpg",645,"dummy_images\CARTIER\翻新\已整理\20250627\5115 CARTIER CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215800无\附图\5115 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250627\5115 CARTIER CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215800无\附图\5115 4.jpg",645,"dummy_images\CARTIER\翻新\已整理\20250627\5115 CARTIER CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215800无\附图\5115 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250627\5115 CARTIER CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215800无\附图\5115 5.jpg",645,"dummy_images\CARTIER\翻新\已整理\20250627\5115 CARTIER CARTIER D'AMOUR NECKLACE, SMALL MODEL B7215800无\附图\5115 5.jpg",,,,
dummy_images\CARTIER\翻新\备份\20250627\5117 CARTIER TRINITY NECKLACE B7224574\主图\画板 30.jpg,646,,,,,
dummy_images\CARTIER\翻新\备份\20250627\5117 CARTIER TRINITY NECKLACE B7224574\附图\5117 3.jpg,646,dummy_images\CARTIER\翻新\已整理\20250627\5117 CARTIER TRINITY NECKLACE B7224574\附图\5117 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5117 CARTIER TRINITY NECKLACE B7224574\附图\5117 4.jpg,646,dummy_images\CARTIER\翻新\已整理\20250627\5117 CARTIER TRINITY NECKLACE B7224574\附图\5117 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250627\5117 CARTIER TRINITY NECKLACE B7224574\附图\5117 5.jpg,646,dummy_images\CARTIER\翻新\已整理\20250627\5117 CARTIER TRINITY NECKLACE B7224574\附图\5117 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250628\5195 CARTIER LOVE SINGLE EARRING B8301423\主图\画板 9.jpg,647,,,,,
dummy_images\CARTIER\翻新\备份\20250628\5195 CARTIER LOVE SINGLE EARRING B8301423\附图\5195 2.jpg,647,dummy_images\CARTIER\翻新\已整理\20250628\5195 CARTIER LOVE SINGLE EARRING B8301423\附图\5195 2.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250628\5195 CARTIER LOVE SINGLE EARRING B8301423\附图\5195 3.jpg,647,dummy_images\CARTIER\翻新\已整理\20250628\5195 CARTIER LOVE SINGLE EARRING B8301423\附图\5195 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250628\5195 CARTIER LOVE SINGLE EARRING B8301423\附图\5195 4.jpg,647,dummy_images\CARTIER\翻新\已整理\20250628\5195 CARTIER LOVE SINGLE EARRING B8301423\附图\5195 4.jpg,,,,
"dummy_images\CARTIER\翻新\备份\20250628\5212 CARTIER TRINITY EARRINGS, CLASSIC MODEL 80083231\主图\画板 21.jpg",648,,,,,
"dummy_images\CARTIER\翻新\备份\20250628\5212 CARTIER TRINITY EARRINGS, CLASSIC MODEL 80083231\附图\5212 3.jpg",648,"dummy_images\CARTIER\翻新\已整理\20250628\5212 CARTIER TRINITY EARRINGS, CLASSIC MODEL 80083231\附图\5212 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250628\5212 CARTIER TRINITY EARRINGS, CLASSIC MODEL 80083231\附图\5212 4.jpg",648,"dummy_images\CARTIER\翻新\已整理\20250628\5212 CARTIER TRINITY EARRINGS, CLASSIC MODEL 80083231\附图\5212 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250628\5212 CARTIER TRINITY EARRINGS, CLASSIC MODEL 80083231\附图\5212 5.jpg",648,"dummy_images\CARTIER\翻新\已整理\20250628\5212 CARTIER TRINITY EARRINGS, CLASSIC MODEL 80083231\附图\5212 5.jpg",,,,
dummy_images\CARTIER\翻新\备份\20250628\5229 CARTIER ECROU DE CARTIER EARRINGS B8301408无\主图\画板 29.jpg,649,,,,,
dummy_images\CARTIER\翻新\备份\20250628\5229 CARTIER ECROU DE CARTIER EARRINGS B8301408无\附图\5229 3.jpg,649,dummy_images\CARTIER\翻新\已整理\20250628\5229 CARTIER ECROU DE CARTIER EARRINGS B8301408无\附图\5229 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250628\5229 CARTIER ECROU DE CARTIER EARRINGS B8301408无\附图\5229 4.jpg,649,dummy_images\CARTIER\翻新\已整理\20250628\5229 CARTIER ECROU DE CARTIER EARRINGS B8301408无\附图\5229 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250628\5229 CARTIER ECROU DE CARTIER EARRINGS B8301408无\附图\5229 5.jpg,649,dummy_images\CARTIER\翻新\已整理\20250628\5229 CARTIER ECROU DE CARTIER EARRINGS B8301408无\附图\5229 5.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250628\5231 CARTIER TRINITY EARRINGS B8045300\主图\画板 30.jpg,650,,,,,
dummy_images\CARTIER\翻新\备份\20250628\5231 CARTIER TRINITY EARRINGS B8045300\附图\5231 3.jpg,650,dummy_images\CARTIER\翻新\已整理\20250628\5231 CARTIER TRINITY EARRINGS B8045300\附图\5231 3.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250628\5231 CARTIER TRINITY EARRINGS B8045300\附图\5231 4.jpg,650,dummy_images\CARTIER\翻新\已整理\20250628\5231 CARTIER TRINITY EARRINGS B8045300\附图\5231 4.jpg,,,,
dummy_images\CARTIER\翻新\备份\20250628\5231 CARTIER TRINITY EARRINGS B8045300\附图\5231 5.jpg,650,dummy_images\CARTIER\翻新\已整理\20250628\5231 CARTIER TRINITY EARRINGS B8045300\附图\5231 5.jpg,,,,
"dummy_images\CARTIER\翻新\备份\20250630\5232 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301430无\主图\画板 1.jpg",651,,,,,
"dummy_images\CARTIER\翻新\备份\20250630\5232 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301430无\附图\5232 3.jpg",651,"dummy_images\CARTIER\翻新\已整理\20250630\5232 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301430无\附图\5232 3.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250630\5232 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301430无\附图\5232 4.jpg",651,"dummy_images\CARTIER\翻新\已整理\20250630\5232 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301430无\附图\5232 4.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250630\5232 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301430无\附图\5232 5.jpg",651,"dummy_images\CARTIER\翻新\已整理\20250630\5232 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301430无\附图\5232 5.jpg",,,,
"dummy_images\CARTIER\翻新\备份\20250630\5233 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301431\主图\画板 2.jpg",652,,,,,
"dummy_images\CARTIER\翻新\备份\20250630\5233 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301431\附图\5233 2.jpg",652,"dummy_images\CARTIER\翻新\已整理\20250630\5233 CARTIER JUSTE UN CLOU HOOP EARRINGS, SMALL MODEL, PAVED B8301431\附图\5233 2.jpg",,,,
